time,src_id,cntry,asn,src_port,dst_ip
2/12/2011 1:48,0.0.154.38,ID,17974,64295,1.8.122.222
2/12/2011 1:48,0.0.154.38,ID,17974,64295,1.8.122.222
2/12/2011 1:48,0.0.154.38,ID,17974,64295,1.8.122.222
2/12/2011 1:48,0.0.154.38,ID,17974,64295,1.8.122.222
2/12/2011 1:48,0.0.154.38,ID,17974,64295,1.8.122.222
2/12/2011 1:48,0.0.154.38,ID,17974,64295,1.8.122.222
2/12/2011 1:48,0.0.154.38,ID,17974,64295,1.8.122.222
2/12/2011 1:48,0.0.154.38,ID,17974,64295,1.8.122.222
2/12/2011 1:48,0.0.154.38,ID,17974,64295,1.8.122.222
2/12/2011 1:48,0.0.154.38,ID,17974,64295,1.8.122.222
2/12/2011 1:48,0.0.154.38,ID,17974,64295,1.8.122.222
2/12/2011 1:48,0.0.154.38,ID,17974,64295,1.8.122.222
2/12/2011 1:48,0.0.154.38,ID,17974,64295,1.8.122.222
2/12/2011 1:48,0.0.154.38,ID,17974,64295,1.8.122.222
2/12/2011 1:48,0.0.154.38,ID,17974,64295,1.8.122.222
2/12/2011 1:48,0.0.154.38,ID,17974,64295,1.8.122.222
2/12/2011 1:48,0.0.154.38,ID,17974,64295,1.8.122.222
2/12/2011 1:48,0.0.154.38,ID,17974,64295,1.8.122.222
2/12/2011 1:48,0.0.154.38,ID,17974,64295,1.8.122.222
2/12/2011 1:48,0.0.154.38,ID,17974,64295,1.8.122.222
2/12/2011 1:48,0.0.154.38,ID,17974,64295,1.8.122.222
2/12/2011 1:48,0.0.154.38,ID,17974,64295,1.8.122.222
2/12/2011 1:48,0.0.154.38,ID,17974,64295,1.8.122.222
2/12/2011 1:48,0.0.154.38,ID,17974,64295,1.8.122.222
2/12/2011 1:48,0.0.154.38,ID,17974,64295,1.8.122.222
2/12/2011 1:48,0.0.154.38,ID,17974,64295,1.8.122.222
2/12/2011 1:48,0.0.154.38,ID,17974,64295,1.8.122.222
2/12/2011 1:55,0.1.191.11,ID,17974,15826,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 1:55,0.0.154.38,ID,17974,54031,1.103.168.222
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:15,0.0.154.38,ID,17974,55532,1.12.183.226
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 4:35,0.0.154.38,ID,17974,64834,1.28.89.227
2/12/2011 1:32,0.34.5.196,MY,4788,19237,1.149.238.221
2/11/2011 23:57,0.10.63.21,TR,47524,10195,1.113.128.219
2/11/2011 23:05,0.35.188.254,VN,45899,65367,1.150.226.217
2/12/2011 9:29,0.27.27.94,CZ,25512,2098,1.119.12.239
2/12/2011 5:02,0.0.154.38,ID,17974,52570,1.170.57.228
2/12/2011 5:02,0.0.154.38,ID,17974,52570,1.170.57.228
2/12/2011 5:02,0.0.154.38,ID,17974,52570,1.170.57.228
2/12/2011 5:02,0.0.154.38,ID,17974,52570,1.170.57.228
2/12/2011 5:02,0.0.154.38,ID,17974,52570,1.170.57.228
2/12/2011 5:02,0.0.154.38,ID,17974,52570,1.170.57.228
2/12/2011 5:02,0.0.154.38,ID,17974,52570,1.170.57.228
2/12/2011 5:02,0.0.154.38,ID,17974,52570,1.170.57.228
2/12/2011 5:02,0.0.154.38,ID,17974,52570,1.170.57.228
2/12/2011 5:02,0.0.154.38,ID,17974,52570,1.170.57.228
2/12/2011 5:02,0.0.154.38,ID,17974,52570,1.170.57.228
2/12/2011 5:02,0.0.154.38,ID,17974,52570,1.170.57.228
2/12/2011 5:02,0.0.154.38,ID,17974,52570,1.170.57.228
2/12/2011 5:02,0.0.154.38,ID,17974,52570,1.170.57.228
2/12/2011 5:02,0.0.154.38,ID,17974,52570,1.170.57.228
